,index,school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,Season
2884,34,ButlerNCAA,0.735,17.7,67.3,112.6,0.371,0.376,0.581,50.6,50.0,8.9,8.4,0.546,13.4,27.1,0.275,2017
2885,35,Cal Poly,0.355,-10.71,66.7,99.9,0.297,0.421,0.507,46.5,44.4,7.8,9.2,0.475,14.0,26.0,0.207,2017
2886,36,Cal State Bakersfield,0.714,3.21,69.7,100.8,0.371,0.32,0.523,52.3,56.6,11.5,12.3,0.496,17.8,33.9,0.237,2017
2887,37,Cal State Fullerton,0.531,-7.55,70.7,101.1,0.404,0.341,0.533,52.2,47.1,9.6,9.9,0.497,17.4,30.4,0.277,2017
2888,38,Cal State Northridge,0.367,-8.34,74.6,104.6,0.459,0.238,0.55,49.0,51.0,9.3,7.0,0.503,15.8,28.0,0.334,2017
2889,39,California,0.618,11.11,66.3,101.3,0.377,0.347,0.514,54.7,50.7,7.2,12.1,0.481,16.0,32.9,0.249,2017
2890,40,Campbell,0.514,-9.68,67.8,105.1,0.361,0.401,0.568,49.3,47.5,9.7,11.3,0.53,16.9,24.3,0.272,2017
2891,42,Canisius,0.529,-2.82,71.4,108.9,0.309,0.403,0.562,48.3,63.7,9.4,4.9,0.531,15.8,30.2,0.227,2017
2892,43,Central Arkansas,0.25,-13.04,72.2,102.5,0.36,0.321,0.535,48.8,55.6,7.6,7.4,0.498,16.6,28.8,0.258,2017
2893,44,Central Connecticut State,0.207,-17.51,66.5,93.9,0.333,0.261,0.492,48.5,50.5,8.5,6.9,0.467,18.2,31.5,0.207,2017
2894,45,Central Michigan,0.5,-5.76,77.8,112.2,0.354,0.518,0.562,47.7,39.7,7.2,6.6,0.516,12.6,27.9,0.28,2017
2895,46,Charleston Southern,0.387,-12.28,69.7,105.3,0.344,0.358,0.53,50.1,41.4,8.0,8.4,0.502,14.1,29.0,0.229,2017
2896,47,Charlotte,0.433,-5.24,74.4,102.4,0.341,0.349,0.548,44.8,45.1,8.5,7.3,0.509,14.9,20.6,0.254,2017
2897,48,Chattanooga,0.613,1.1,68.1,109.1,0.394,0.388,0.567,49.1,47.1,11.4,12.4,0.533,16.8,31.1,0.28,2017
2898,49,Chicago State,0.188,-16.67,70.3,91.4,0.296,0.354,0.476,46.8,48.7,9.4,6.6,0.439,16.7,26.8,0.207,2017
2899,50,CincinnatiNCAA,0.833,18.43,65.1,113.3,0.325,0.361,0.547,53.3,57.5,11.1,13.9,0.52,12.9,35.5,0.223,2017
2900,51,Clemson,0.515,13.22,67.7,110.0,0.343,0.345,0.547,49.3,47.5,10.5,10.7,0.511,13.6,31.4,0.251,2017
2901,52,Cleveland State,0.29,-6.73,68.8,96.2,0.294,0.386,0.497,47.0,43.9,10.2,8.7,0.465,16.2,29.0,0.203,2017
2902,53,Coastal Carolina,0.513,-3.94,71.0,101.7,0.298,0.399,0.514,52.0,45.7,8.5,8.7,0.488,15.6,31.0,0.196,2017
2903,54,Colgate,0.313,-8.47,66.4,99.0,0.335,0.432,0.547,49.7,55.6,7.6,7.7,0.52,19.3,25.1,0.227,2017
2904,55,College of Charleston,0.714,3.99,65.6,104.9,0.429,0.36,0.539,49.1,44.2,8.4,9.8,0.491,14.0,25.6,0.316,2017
2905,56,Colorado,0.559,9.12,69.0,108.7,0.386,0.36,0.544,52.1,53.4,7.3,11.9,0.508,14.8,32.7,0.272,2017
2906,57,Colorado State,0.667,6.03,68.0,106.6,0.394,0.366,0.531,51.9,45.2,8.9,9.8,0.487,13.8,31.6,0.288,2017
2907,58,Columbia,0.407,-5.67,69.5,102.5,0.29,0.364,0.532,48.5,59.7,10.0,9.2,0.502,16.0,28.1,0.205,2017
2908,59,Connecticut,0.485,7.23,65.4,102.1,0.342,0.347,0.528,50.9,55.5,6.7,15.3,0.492,16.0,29.9,0.244,2017
2909,60,Coppin State,0.25,-21.51,70.5,93.1,0.404,0.384,0.482,46.3,47.5,8.0,6.4,0.443,16.7,28.4,0.262,2017
2910,61,Cornell,0.276,-8.4,71.3,99.8,0.294,0.437,0.553,48.7,55.9,7.2,6.7,0.527,18.3,22.5,0.205,2017
2911,63,CreightonNCAA,0.714,17.27,72.9,112.3,0.277,0.358,0.592,49.3,55.5,8.4,7.6,0.576,15.2,24.8,0.189,2017
2912,64,Dartmouth,0.259,-11.15,68.2,97.9,0.338,0.386,0.534,50.5,47.7,6.7,4.7,0.499,19.1,27.6,0.24,2017
2913,65,Davidson,0.531,6.45,69.5,105.5,0.315,0.46,0.552,49.6,61.3,7.3,8.5,0.516,15.4,25.1,0.238,2017
2914,66,DaytonNCAA,0.75,12.98,69.4,108.9,0.436,0.381,0.571,49.7,61.0,11.2,11.9,0.538,15.0,25.8,0.301,2017
2915,67,Delaware,0.394,-9.97,66.1,98.5,0.326,0.35,0.508,50.1,49.7,8.0,9.7,0.475,15.7,27.5,0.224,2017
2916,68,Delaware State,0.313,-18.81,68.4,98.7,0.292,0.39,0.515,46.2,54.9,8.0,8.5,0.49,17.0,29.3,0.192,2017
2917,69,Denver,0.533,-2.99,69.0,109.0,0.346,0.33,0.58,53.1,55.7,7.2,6.1,0.548,17.1,28.8,0.254,2017
2918,70,DePaul,0.281,2.09,69.0,99.5,0.356,0.313,0.523,49.0,47.2,9.6,8.8,0.481,17.6,29.9,0.262,2017
2919,71,Detroit Mercy,0.258,-10.72,74.3,102.3,0.384,0.362,0.541,47.1,48.0,8.7,6.9,0.512,17.0,27.6,0.255,2017
2920,72,Drake,0.226,-4.71,70.0,100.5,0.298,0.421,0.521,47.5,53.2,8.6,6.4,0.482,15.5,26.9,0.225,2017
2921,73,Drexel,0.281,-7.43,71.4,103.3,0.311,0.373,0.526,49.8,54.3,8.1,8.1,0.5,15.7,31.0,0.207,2017
2922,74,DukeNCAA,0.757,21.56,69.9,115.7,0.393,0.383,0.588,51.9,47.5,8.7,10.9,0.548,14.2,31.6,0.299,2017
2923,75,Duquesne,0.313,-3.06,71.0,99.3,0.371,0.369,0.523,49.4,51.1,6.9,10.0,0.489,17.4,29.0,0.251,2017
2924,76,East Carolina,0.455,-0.49,66.8,94.8,0.375,0.372,0.493,50.4,55.0,7.6,13.2,0.458,17.8,30.7,0.246,2017
2925,77,East Tennessee StateNCAA,0.771,7.31,71.4,110.2,0.432,0.352,0.587,53.1,53.8,11.6,13.6,0.555,18.0,31.3,0.304,2017
2926,78,Eastern Illinois,0.483,-5.35,70.5,102.9,0.271,0.376,0.519,49.0,57.5,9.4,10.7,0.487,15.0,30.3,0.198,2017
2927,79,Eastern Kentucky,0.387,-8.65,69.7,99.7,0.374,0.419,0.533,46.8,56.3,8.4,10.0,0.495,17.3,26.2,0.264,2017
2928,80,Eastern Michigan,0.485,-0.18,71.2,108.3,0.35,0.301,0.538,49.9,48.3,13.4,13.1,0.5,14.3,34.3,0.254,2017
2929,81,Eastern Washington,0.647,-2.77,68.0,112.4,0.342,0.375,0.587,50.9,44.5,6.6,12.5,0.551,15.3,27.6,0.263,2017
2930,82,Elon,0.563,0.24,69.2,106.1,0.302,0.454,0.55,50.2,54.8,7.3,6.1,0.525,14.6,25.0,0.207,2017
2931,84,Evansville,0.485,1.45,67.0,102.3,0.447,0.197,0.536,50.6,55.3,7.7,9.1,0.49,15.4,27.2,0.318,2017
2932,85,Fairfield,0.516,-4.75,71.7,100.5,0.272,0.421,0.536,48.5,56.4,7.4,7.3,0.513,16.5,24.4,0.186,2017
2933,86,FDU,0.367,-9.28,70.2,103.2,0.362,0.354,0.544,47.3,48.5,8.9,7.0,0.499,16.5,27.8,0.277,2017
2934,87,FloridaNCAA,0.75,22.4,70.1,110.0,0.402,0.366,0.556,51.3,47.2,10.7,11.8,0.516,14.6,31.8,0.293,2017
2935,88,Florida A&M,0.233,-20.88,72.2,97.8,0.373,0.299,0.508,45.7,49.7,8.9,9.1,0.475,16.1,25.9,0.246,2017
2936,89,Florida Atlantic,0.333,-7.95,70.2,98.9,0.304,0.348,0.501,47.3,48.8,8.0,7.4,0.467,14.2,27.0,0.213,2017
2937,90,Florida Gulf CoastNCAA,0.765,2.26,69.3,113.8,0.329,0.315,0.579,53.9,52.3,8.7,9.7,0.554,15.3,33.9,0.231,2017
2938,91,Florida International,0.226,-8.1,66.5,103.1,0.291,0.307,0.54,51.2,43.0,8.8,5.9,0.505,17.0,30.5,0.218,2017
2939,92,Florida StateNCAA,0.743,18.87,72.6,113.1,0.384,0.313,0.566,52.7,49.3,10.2,13.7,0.537,14.1,33.6,0.265,2017
2940,93,Fordham,0.406,-1.97,66.8,96.3,0.266,0.444,0.52,44.3,57.9,14.5,9.3,0.49,17.2,23.4,0.193,2017
2941,94,Fresno State,0.606,4.37,70.1,102.5,0.408,0.317,0.543,50.6,48.6,11.7,11.3,0.511,16.6,27.5,0.274,2017
2942,95,Furman,0.657,1.46,67.4,109.0,0.321,0.427,0.579,51.7,57.1,10.3,7.3,0.555,16.8,28.0,0.224,2017
2943,96,Gardner-Webb,0.576,-3.08,71.4,106.1,0.43,0.29,0.555,52.8,53.2,12.1,9.7,0.534,17.1,31.9,0.268,2017
2944,97,George Mason,0.588,3.01,69.2,105.2,0.395,0.276,0.541,55.0,45.3,7.1,7.2,0.494,15.9,32.0,0.295,2017
2945,98,George Washington,0.571,2.37,67.0,104.3,0.366,0.383,0.538,53.0,56.8,8.2,9.9,0.495,16.6,32.5,0.273,2017
2946,99,Georgetown,0.438,11.18,70.2,104.7,0.426,0.337,0.562,50.6,59.4,7.7,11.5,0.52,17.7,28.9,0.312,2017
2947,100,Georgia,0.559,11.13,69.7,102.0,0.408,0.283,0.536,51.5,51.3,7.6,9.8,0.485,16.3,28.7,0.309,2017
2948,101,Georgia Southern,0.545,-3.63,70.5,106.7,0.4,0.438,0.549,46.8,40.7,9.6,8.8,0.52,14.6,26.0,0.266,2017
2949,102,Georgia State,0.606,-0.33,70.3,104.8,0.349,0.365,0.555,51.6,45.1,10.1,14.0,0.534,17.4,30.4,0.226,2017
2950,103,Georgia Tech,0.568,7.82,69.3,97.0,0.356,0.248,0.513,49.8,62.6,9.5,15.7,0.479,16.9,28.0,0.243,2017
2951,105,GonzagaNCAA,0.949,25.26,70.9,116.5,0.39,0.329,0.596,54.7,51.8,9.6,11.2,0.567,14.2,29.8,0.28,2017
2952,106,Grambling,0.485,-17.29,69.8,101.0,0.384,0.299,0.514,47.6,43.8,12.5,6.9,0.48,16.4,31.6,0.255,2017
2953,107,Grand Canyon,0.71,-0.16,71.2,102.6,0.412,0.342,0.527,50.9,53.5,10.5,6.7,0.493,15.5,29.1,0.274,2017
2954,108,Green Bay,0.563,-2.77,76.8,103.2,0.382,0.297,0.527,51.2,48.8,9.9,10.6,0.491,15.5,30.2,0.263,2017
2955,109,Hampton,0.452,-13.23,70.9,97.0,0.343,0.336,0.501,50.7,48.5,6.9,10.1,0.46,16.9,31.7,0.245,2017
2956,110,Hartford,0.281,-15.85,70.0,94.3,0.326,0.428,0.51,45.0,50.3,10.1,9.2,0.475,18.1,24.8,0.228,2017
2957,111,Harvard,0.643,2.3,67.3,106.7,0.331,0.412,0.556,51.1,57.7,9.3,13.3,0.52,16.6,29.8,0.246,2017
2958,112,Hawaii,0.467,-6.19,68.3,98.9,0.366,0.399,0.527,49.1,59.9,7.3,5.3,0.488,17.6,28.3,0.262,2017
2959,113,High Point,0.484,-9.06,66.8,101.4,0.376,0.307,0.535,51.2,53.1,8.7,9.4,0.49,16.9,29.0,0.279,2017
2960,114,Hofstra,0.469,-2.35,69.0,111.1,0.375,0.415,0.55,50.3,49.5,6.4,6.3,0.52,13.2,31.1,0.257,2017
2961,115,Holy Cross,0.469,-5.26,61.5,97.7,0.344,0.441,0.535,42.8,64.3,15.3,9.2,0.503,16.3,19.4,0.238,2017
2962,116,Houston,0.656,12.2,65.8,111.6,0.286,0.358,0.546,50.5,47.8,8.0,10.7,0.517,12.7,31.9,0.205,2017
2963,117,Houston Christian,0.548,-7.3,72.9,108.0,0.375,0.298,0.539,54.1,52.5,8.6,7.0,0.503,15.3,36.9,0.262,2017
2964,118,Howard,0.294,-16.97,68.4,93.1,0.449,0.318,0.481,49.4,42.5,7.7,10.1,0.436,18.2,32.5,0.295,2017
2965,119,Idaho,0.576,-5.34,67.9,105.3,0.399,0.371,0.542,52.6,52.2,7.2,7.9,0.501,15.9,30.9,0.288,2017
2966,120,Idaho State,0.161,-15.1,70.1,98.8,0.379,0.386,0.537,44.4,42.6,10.2,6.7,0.504,16.6,21.9,0.259,2017
2967,121,Illinois,0.571,10.54,68.9,103.7,0.318,0.362,0.539,51.2,52.6,8.1,6.5,0.512,15.7,28.7,0.219,2017
2968,122,Illinois State,0.8,10.3,65.8,104.6,0.301,0.404,0.536,51.7,55.8,10.8,14.4,0.513,15.9,30.6,0.2,2017
2969,123,Illinois-Chicago,0.472,-5.95,74.0,102.1,0.399,0.353,0.547,52.1,55.8,7.3,11.1,0.509,19.0,32.2,0.283,2017
2970,124,Incarnate Word,0.414,-12.14,73.3,103.6,0.452,0.372,0.563,45.7,49.2,7.9,10.4,0.527,16.6,22.6,0.314,2017
2971,126,Indiana,0.529,14.63,69.5,112.2,0.341,0.387,0.582,55.1,50.9,8.7,11.8,0.552,18.2,36.3,0.249,2017
2972,127,Indiana State,0.355,-1.02,70.1,97.1,0.314,0.397,0.515,46.7,54.7,9.1,10.1,0.485,15.8,22.2,0.214,2017
2973,128,IonaNCAA,0.629,1.08,72.3,109.9,0.31,0.4,0.569,48.2,55.3,9.3,7.7,0.534,14.6,26.9,0.238,2017
2974,129,Iowa,0.559,10.01,72.8,107.9,0.349,0.373,0.554,50.1,62.4,9.9,9.4,0.525,16.0,31.8,0.24,2017
2975,130,Iowa StateNCAA,0.686,20.51,70.6,112.5,0.276,0.393,0.572,47.7,53.6,10.8,8.9,0.55,12.6,25.6,0.194,2017
2976,131,IU Indy,0.438,-4.29,72.0,107.7,0.334,0.38,0.551,49.4,51.5,9.3,7.3,0.525,15.0,29.5,0.228,2017
2977,132,Jackson State,0.438,-15.42,65.9,97.2,0.333,0.392,0.48,51.5,48.9,9.3,8.0,0.444,15.3,34.3,0.224,2017
2978,133,Jacksonville,0.515,-10.21,70.4,109.6,0.342,0.431,0.584,49.5,50.7,11.4,5.7,0.553,16.2,27.3,0.251,2017
2979,134,Jacksonville StateNCAA,0.571,-2.85,65.3,105.7,0.346,0.367,0.559,52.7,57.5,6.8,10.8,0.528,18.0,31.5,0.247,2017
2980,135,James Madison,0.303,-5.64,65.8,99.9,0.359,0.363,0.541,52.5,50.0,8.8,8.8,0.504,18.7,29.2,0.257,2017
2981,136,KansasNCAA,0.861,23.53,71.4,115.4,0.36,0.359,0.583,53.0,54.5,9.6,11.2,0.561,15.1,33.9,0.244,2017
2982,137,Kansas City,0.514,-4.97,74.5,102.9,0.374,0.408,0.55,47.9,49.5,9.0,7.0,0.515,17.3,27.5,0.267,2017
2983,138,Kansas StateNCAA,0.6,14.8,67.5,106.4,0.412,0.363,0.56,49.2,60.0,11.4,10.3,0.527,16.8,29.5,0.286,2017
2984,139,Kennesaw State,0.438,-8.44,71.5,105.0,0.308,0.256,0.542,51.0,56.8,7.1,7.4,0.515,16.3,31.3,0.213,2017
2985,140,Kent StateNCAA,0.611,0.88,70.7,107.0,0.328,0.349,0.521,54.0,45.5,8.9,9.7,0.484,14.9,38.7,0.236,2017
2986,141,KentuckyNCAA,0.842,23.88,74.3,113.8,0.409,0.316,0.564,53.2,51.6,8.1,13.0,0.529,13.4,33.2,0.288,2017
2987,142,La Salle,0.5,1.91,69.1,107.5,0.383,0.42,0.575,49.4,55.8,9.1,6.0,0.533,16.6,25.6,0.294,2017
2988,143,Lafayette,0.3,-14.68,70.3,94.2,0.297,0.4,0.528,46.1,53.1,7.0,8.5,0.497,18.8,20.0,0.211,2017
2989,144,Lamar,0.559,-7.36,70.7,108.0,0.411,0.37,0.555,50.6,53.0,11.2,7.5,0.526,16.1,31.9,0.275,2017
2990,145,Lehigh,0.625,1.54,70.4,106.7,0.324,0.385,0.589,51.7,54.5,9.4,8.5,0.555,17.9,23.4,0.251,2017
2991,147,Liberty,0.6,-5.51,64.3,102.5,0.342,0.497,0.561,45.6,58.2,10.1,6.6,0.525,14.9,15.7,0.254,2017
2992,148,Lipscomb,0.606,-1.55,76.0,111.3,0.41,0.469,0.593,50.9,63.8,8.7,8.2,0.561,17.5,29.6,0.296,2017
2993,149,Little Rock,0.469,-6.07,66.1,102.7,0.333,0.342,0.54,50.6,48.9,8.6,11.7,0.502,16.9,28.8,0.246,2017
2994,150,Long Beach State,0.441,-5.98,71.5,102.9,0.369,0.303,0.533,49.5,49.9,8.0,6.9,0.493,16.9,31.7,0.267,2017
2995,151,Long Island University,0.625,-7.8,68.5,102.8,0.385,0.289,0.522,54.0,43.6,8.4,9.2,0.485,17.4,36.8,0.264,2017
2996,152,Longwood,0.2,-21.23,71.0,94.7,0.293,0.342,0.533,44.7,43.9,8.2,10.3,0.501,19.4,21.8,0.214,2017
2997,153,Louisiana,0.636,-0.64,73.3,111.4,0.415,0.333,0.559,54.2,50.3,9.6,7.1,0.524,15.4,36.7,0.288,2017
2998,154,Louisiana State,0.323,0.53,73.2,102.2,0.316,0.309,0.532,49.4,46.5,8.2,9.4,0.502,17.2,30.9,0.22,2017
2999,155,Louisiana Tech,0.697,5.2,70.8,109.1,0.345,0.364,0.563,52.4,59.6,9.5,13.7,0.533,15.2,29.1,0.245,2017
3000,156,Louisiana-Monroe,0.273,-7.88,66.0,98.6,0.26,0.372,0.511,50.4,54.4,6.9,6.0,0.487,16.7,29.8,0.174,2017
3001,157,LouisvilleNCAA,0.735,22.47,68.5,112.0,0.34,0.321,0.543,54.1,48.4,9.7,15.2,0.514,13.4,36.6,0.233,2017
3002,158,Loyola (IL),0.563,5.15,66.9,108.0,0.31,0.379,0.584,49.2,55.6,10.0,6.7,0.56,15.8,22.1,0.219,2017
3003,159,Loyola (MD),0.485,-6.32,67.2,97.3,0.397,0.3,0.511,51.3,51.1,10.7,9.6,0.47,18.9,33.2,0.275,2017
3004,160,Loyola Marymount,0.5,-0.47,69.0,101.7,0.311,0.35,0.525,49.5,57.0,11.0,11.6,0.506,16.4,30.7,0.193,2017
3005,161,Maine,0.219,-16.33,69.2,93.4,0.301,0.359,0.489,48.5,50.5,7.5,5.2,0.46,16.5,26.9,0.197,2017
3006,162,Manhattan,0.313,-9.67,71.8,96.4,0.41,0.351,0.521,49.8,46.4,9.6,8.7,0.474,19.7,30.8,0.299,2017
3007,163,Marist,0.25,-12.33,69.1,99.8,0.379,0.421,0.539,44.8,47.0,6.6,6.7,0.499,16.6,21.6,0.275,2017
3008,164,MarquetteNCAA,0.594,15.26,71.1,115.2,0.31,0.415,0.607,49.6,57.1,10.1,9.3,0.576,15.5,27.0,0.242,2017
3009,165,Marshall,0.571,0.18,77.3,109.6,0.365,0.43,0.571,46.7,56.4,7.7,8.3,0.536,14.2,24.4,0.268,2017
3010,166,MarylandNCAA,0.727,12.79,68.1,108.1,0.398,0.411,0.557,50.3,57.1,8.0,11.9,0.523,16.3,31.1,0.278,2017
3011,168,Maryland-Baltimore County,0.618,-3.84,71.3,111.4,0.339,0.412,0.582,49.9,53.0,9.0,6.4,0.55,14.8,25.8,0.252,2017
3012,169,Maryland-Eastern Shore,0.412,-13.77,69.7,100.8,0.332,0.38,0.521,46.4,52.6,7.9,7.5,0.489,15.8,27.5,0.227,2017
3013,170,Massachusetts,0.455,1.63,73.0,98.5,0.346,0.407,0.525,49.3,62.5,10.4,13.2,0.497,17.8,28.1,0.228,2017
3014,171,Massachusetts-Lowell,0.355,-10.13,73.0,106.0,0.311,0.363,0.58,49.0,56.4,7.5,5.4,0.551,18.5,27.2,0.228,2017
3015,172,McNeese State,0.241,-14.28,72.4,96.9,0.359,0.346,0.514,45.0,42.2,7.5,7.5,0.479,16.9,26.0,0.246,2017
3016,173,Memphis,0.594,6.47,70.0,104.9,0.367,0.318,0.523,50.2,59.6,9.8,13.0,0.489,14.0,31.6,0.25,2017
3017,174,Mercer,0.469,-1.12,63.5,110.4,0.324,0.393,0.554,54.0,55.0,6.5,7.5,0.512,15.2,35.0,0.253,2017
3018,175,Miami (FL)NCAA,0.636,14.48,64.7,106.3,0.343,0.326,0.544,53.0,47.8,9.9,10.5,0.51,16.6,33.4,0.246,2017
3019,176,Miami (OH),0.344,-8.16,71.6,97.4,0.38,0.356,0.525,47.1,46.3,10.3,11.8,0.488,17.9,25.6,0.262,2017
3020,177,MichiganNCAA,0.684,18.8,63.8,116.5,0.301,0.451,0.601,47.9,52.6,9.0,7.4,0.57,12.8,24.5,0.234,2017
3021,178,Michigan StateNCAA,0.571,13.67,68.2,105.0,0.335,0.38,0.563,52.6,65.3,6.3,11.9,0.54,18.0,29.1,0.224,2017
3022,179,Middle TennesseeNCAA,0.861,9.8,66.4,112.4,0.304,0.299,0.567,53.9,54.4,10.1,8.3,0.543,13.6,30.7,0.212,2017
3023,180,Milwaukee,0.314,-7.37,65.1,100.9,0.276,0.401,0.532,48.5,54.3,7.0,4.6,0.511,15.6,24.9,0.182,2017
3024,181,MinnesotaNCAA,0.706,14.56,70.3,104.6,0.396,0.299,0.528,50.5,57.2,7.9,15.9,0.487,14.0,29.6,0.281,2017
3025,182,Mississippi,0.611,9.65,73.4,105.5,0.428,0.377,0.539,52.0,50.9,9.1,11.3,0.488,16.5,33.8,0.322,2017
3026,183,Mississippi State,0.5,7.12,70.8,102.0,0.339,0.385,0.54,48.9,47.0,10.5,10.7,0.511,16.8,27.2,0.233,2017
3027,184,Mississippi Valley State,0.219,-20.54,72.1,95.8,0.335,0.262,0.496,47.0,45.7,9.3,5.2,0.466,17.0,30.4,0.218,2017
3028,185,Missouri,0.25,2.98,70.5,97.4,0.387,0.39,0.494,48.1,51.9,8.8,6.2,0.452,14.6,28.2,0.264,2017
3029,186,Missouri State,0.515,2.84,66.4,107.6,0.344,0.393,0.545,54.2,48.1,7.9,10.7,0.513,15.6,33.2,0.241,2017
3030,187,Monmouth,0.794,4.94,74.2,108.3,0.373,0.382,0.551,50.2,46.4,9.2,11.9,0.508,14.5,29.7,0.282,2017
3031,189,Montana,0.5,-2.67,68.7,107.9,0.33,0.355,0.55,50.0,49.3,8.2,7.9,0.512,13.7,28.0,0.249,2017
3032,190,Montana State,0.5,-6.14,71.7,108.3,0.367,0.433,0.554,49.6,49.4,7.7,6.6,0.517,14.5,27.8,0.268,2017
3033,191,Morehead State,0.467,-3.6,71.8,108.6,0.285,0.298,0.547,53.5,54.9,9.3,9.4,0.518,15.7,35.7,0.207,2017
3034,192,Morgan State,0.467,-15.03,70.3,95.3,0.38,0.302,0.478,50.8,46.6,8.0,8.9,0.43,16.6,34.8,0.27,2017
3035,193,Mount St. Mary'sNCAA,0.556,-4.29,68.4,99.1,0.324,0.369,0.536,44.5,46.0,9.0,9.6,0.51,17.1,23.0,0.218,2017
3036,194,Murray State,0.485,-3.06,71.1,110.0,0.368,0.394,0.551,50.9,50.9,8.3,6.1,0.512,14.4,31.8,0.271,2017
3037,195,Navy,0.5,-4.11,64.9,99.5,0.359,0.385,0.51,54.2,58.9,10.9,7.1,0.482,18.6,37.2,0.23,2017
3038,196,NC State,0.469,6.09,71.9,107.1,0.362,0.335,0.558,50.1,51.5,7.0,10.7,0.527,16.1,29.8,0.253,2017
3039,197,Nebraska,0.387,6.47,69.2,99.5,0.298,0.294,0.498,51.3,44.6,9.7,9.7,0.463,15.9,33.9,0.211,2017
3040,198,NevadaNCAA,0.8,10.49,70.9,112.1,0.413,0.402,0.561,52.4,59.9,7.6,11.0,0.525,13.4,30.3,0.291,2017
3041,199,Nevada-Las Vegas,0.344,-3.75,70.4,96.6,0.376,0.352,0.494,49.9,55.2,8.3,6.6,0.451,15.5,28.9,0.261,2017
3042,200,New Hampshire,0.625,-3.57,66.8,104.8,0.351,0.407,0.546,54.3,50.8,5.9,5.0,0.51,16.1,29.3,0.255,2017
3043,201,New Mexico,0.548,3.04,70.5,104.0,0.461,0.262,0.553,50.5,53.9,8.6,10.3,0.502,16.3,27.0,0.344,2017
3044,202,New Mexico StateNCAA,0.824,4.66,70.0,112.1,0.431,0.382,0.568,54.4,55.3,6.9,9.6,0.531,16.5,36.7,0.307,2017
3045,203,New OrleansNCAA,0.625,-4.1,69.5,103.2,0.427,0.25,0.552,52.9,60.2,11.2,8.6,0.513,20.2,36.7,0.303,2017
3046,204,Niagara,0.303,-8.34,71.8,102.2,0.336,0.328,0.519,49.8,49.2,7.2,11.2,0.476,15.4,30.6,0.252,2017
3047,205,Nicholls State,0.452,-14.57,72.2,102.2,0.372,0.446,0.546,45.3,55.8,10.3,15.4,0.504,17.5,26.8,0.275,2017
3048,206,NJIT,0.355,-10.12,71.3,101.5,0.323,0.417,0.526,52.0,50.3,9.1,8.1,0.493,16.3,31.0,0.227,2017
3049,207,Norfolk State,0.5,-12.07,70.6,97.5,0.373,0.34,0.517,51.2,45.3,7.1,14.5,0.482,18.0,29.7,0.254,2017
3050,208,North CarolinaNCAA,0.825,24.84,72.6,116.0,0.348,0.303,0.55,58.2,58.9,9.7,9.7,0.519,13.4,41.3,0.244,2017
3051,210,North Carolina A&T,0.094,-23.07,65.1,97.2,0.342,0.355,0.515,49.8,48.4,6.8,6.4,0.483,18.9,32.0,0.233,2017
3052,211,North Carolina CentralNCAA,0.735,-3.18,68.8,108.7,0.341,0.38,0.546,51.7,52.7,8.9,8.7,0.517,14.8,32.9,0.233,2017
3053,212,North DakotaNCAA,0.688,-1.83,72.9,108.8,0.364,0.305,0.573,50.5,52.6,10.6,7.5,0.542,15.7,26.8,0.26,2017
3054,213,North Dakota State,0.633,-1.31,68.8,107.4,0.384,0.372,0.561,50.0,47.1,8.8,10.1,0.526,14.8,25.7,0.273,2017
3055,214,North Florida,0.441,-7.78,73.3,105.8,0.369,0.415,0.554,51.9,48.3,7.4,10.0,0.53,18.5,34.2,0.242,2017
3056,215,North Texas,0.267,-11.14,71.6,96.1,0.362,0.333,0.507,48.0,45.7,9.2,8.4,0.477,16.7,26.9,0.234,2017
3057,216,Northeastern,0.484,-0.78,67.2,105.9,0.378,0.433,0.563,49.7,54.0,8.1,9.9,0.535,16.4,25.6,0.257,2017
3058,217,Northern Arizona,0.281,-13.92,71.1,97.0,0.34,0.394,0.504,51.5,57.2,6.2,5.4,0.47,17.5,31.3,0.233,2017
3059,218,Northern Colorado,0.379,-9.27,70.5,100.7,0.354,0.439,0.533,50.7,53.6,7.1,6.1,0.516,17.3,28.1,0.214,2017
3060,219,Northern Illinois,0.469,-3.29,69.3,101.8,0.385,0.273,0.516,52.2,41.9,10.0,7.6,0.48,16.1,33.4,0.261,2017
3061,220,Northern Iowa,0.467,1.29,64.7,94.4,0.334,0.45,0.513,44.4,47.9,10.0,8.5,0.472,15.9,18.0,0.244,2017
3062,221,Northern KentuckyNCAA,0.686,-0.17,70.8,107.3,0.363,0.422,0.557,53.1,52.4,8.1,7.1,0.529,16.4,31.7,0.247,2017
3063,222,NorthwesternNCAA,0.667,14.02,66.5,106.8,0.305,0.356,0.534,50.6,59.3,7.9,13.2,0.497,13.8,30.7,0.228,2017
3064,223,Northwestern State,0.448,-12.03,73.4,102.6,0.426,0.327,0.54,49.6,53.9,9.1,6.8,0.502,17.7,31.3,0.294,2017
3065,224,Notre DameNCAA,0.722,17.81,67.7,113.8,0.286,0.406,0.573,48.7,57.8,10.4,9.7,0.536,12.3,27.3,0.229,2017
3066,225,Oakland,0.735,4.22,74.5,106.2,0.372,0.359,0.558,51.5,61.6,10.5,11.6,0.515,16.0,29.1,0.283,2017
